id,url,primaryTitle,originalTitle,type,description,primaryImage,thumbnails,trailer,contentRating,startYear,endYear,releaseDate,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,genres,isAdult,runtimeMinutes,averageRating,numVotes,metascore
tt0045152,https://www.imdb.com/title/tt0045152/,Singin' in the Rain,Singin' in the Rain,movie,"When Hollywood's silent era gives way to talkies, a dashing screen idol and a gifted newcomer navigate romance, rivalry, and the comic chaos of reinventing the movies.",https://m.media-amazon.com/images/M/MV5BMGQzZDFjZWUtZDU4ZS00ZjM3LTgyYmItYjA3YmIwYzRkZWY3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMGQzZDFjZWUtZDU4ZS00ZjM3LTgyYmItYjA3YmIwYzRkZWY3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMGQzZDFjZWUtZDU4ZS00ZjM3LTgyYmItYjA3YmIwYzRkZWY3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMGQzZDFjZWUtZDU4ZS00ZjM3LTgyYmItYjA3YmIwYzRkZWY3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=D-NJHUasYVA,G,1952,,1952-04-10,"['Classic Musical', 'Feel-Good Romance', 'Jukebox Musical', 'Romantic Comedy', 'Satire', 'Slapstick', 'Comedy', 'Musical', 'Romance']",['US'],[],['en'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","[{'id': 'co0054683', 'name': ""Loew's""}]",2540800.0,2113091.0,"['Comedy', 'Musical', 'Romance']",False,103,8.3,284620,99.0
tt0087843,https://www.imdb.com/title/tt0087843/,Once Upon a Time in America,C'era una volta in America,movie,"A former New York gangster returns after decades in exile, confronting the friendships, dreams, and regrets that shaped his rise from street kid to Prohibition-era mobster.",https://m.media-amazon.com/images/M/MV5BMDQ0ZTg2OGUtZjMyOC00M2M5LThkMmItZmM2MmUzMmIxMWJhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMDQ0ZTg2OGUtZjMyOC00M2M5LThkMmItZmM2MmUzMmIxMWJhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDQ0ZTg2OGUtZjMyOC00M2M5LThkMmItZmM2MmUzMmIxMWJhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDQ0ZTg2OGUtZjMyOC00M2M5LThkMmItZmM2MmUzMmIxMWJhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=5vrbUpDihxs,R,1984,,1984-06-01,"['Dark Comedy', 'Epic', 'Gangster', 'Heist', 'Period Drama', 'Crime', 'Drama']","['IT', 'US']","['https://newregency.com/movies/once-upon-a-time-in-america', 'https://www.facebook.com/OnceUponATimeInAmericaFilm/']","['en', 'it', 'fr', 'yi', 'he']","['Cinecittà Studios, Cinecittà, Rome, Lazio, Italy']","[{'id': 'co0042559', 'name': 'The Ladd Company'}, {'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0035468', 'name': 'Producers Sales Organization (PSO)'}]",30000000.0,5476424.0,"['Crime', 'Drama']",False,229,8.3,410505,75.0
tt7286456,https://www.imdb.com/title/tt7286456/,Joker,Joker,movie,"Arthur Fleck, a party clown and a failed stand-up comedian, leads an impoverished life with his ailing mother. However, when society shuns him and brands him as a freak, he decides to embrace the life of chaos in Gotham City.",https://m.media-amazon.com/images/M/MV5BNzY3OWQ5NDktNWQ2OC00ZjdlLThkMmItMDhhNDk3NTFiZGU4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNzY3OWQ5NDktNWQ2OC00ZjdlLThkMmItMDhhNDk3NTFiZGU4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzY3OWQ5NDktNWQ2OC00ZjdlLThkMmItMDhhNDk3NTFiZGU4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzY3OWQ5NDktNWQ2OC00ZjdlLThkMmItMDhhNDk3NTFiZGU4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=t433PEQGErc,R,2019,,2019-10-04,"['DC', 'Period Drama', 'Psychological Drama', 'Tragedy', 'Drama']","['US', 'CA', 'AU']","['https://www.facebook.com/jokermovie/', 'https://www.instagram.com/jokermovie/']","['en', 'de']","['Joker Stairs - 1165 Shakespeare Avenue, The Bronx, New York City, New York, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0108864', 'name': 'Village Roadshow Pictures'}, {'id': 'co0309252', 'name': 'BRON Studios'}]",55000000.0,1078958629.0,['Drama'],False,122,8.3,1713349,59.0
tt0435761,https://www.imdb.com/title/tt0435761/,Toy Story 3,Toy Story 3,movie,"As Andy prepares to leave for college, Woody, Buzz and the gang face an uncertain future when a mix-up sends them to a daycare center full of new toys.",https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=2BlMNH1QTeE,G,2010,,2010-06-18,"['Toy Story', 'Computer Animation', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['US'],"['https://www.facebook.com/PixarToyStory', 'http://toystory.disney.com/toy-story-3']","['en', 'es']","['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0017902', 'name': 'Pixar Animation Studios'}]",200000000.0,1067316101.0,"['Adventure', 'Animation', 'Comedy']",False,103,8.3,984316,92.0
tt0086190,https://www.imdb.com/title/tt0086190/,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,movie,"After rescuing Han Solo from Jabba the Hutt, the Rebel Alliance attempts to destroy the second Death Star while Luke struggles to help Darth Vader back from the dark side.",https://m.media-amazon.com/images/M/MV5BNWEwOTI0MmUtMGNmNy00ODViLTlkZDQtZTg1YmQ3MDgyNTUzXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNWEwOTI0MmUtMGNmNy00ODViLTlkZDQtZTg1YmQ3MDgyNTUzXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWEwOTI0MmUtMGNmNy00ODViLTlkZDQtZTg1YmQ3MDgyNTUzXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWEwOTI0MmUtMGNmNy00ODViLTlkZDQtZTg1YmQ3MDgyNTUzXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=XgB4gaY2dWE,PG,1983,,1983-05-25,"['Star Wars', 'Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Sword & Sorcery', 'Action', 'Adventure', 'Fantasy']",['US'],"['https://www.lucasfilm.com/productions/episode-vi/', 'https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi']","['en', 'ki', 'tl', 'qu', 'pl']","['Miller-Rellim Redwood Company Property - Morrison Creek Road, Smith River, California, USA']","[{'id': 'co0071326', 'name': 'Lucasfilm'}]",32500000.0,482466382.0,"['Action', 'Adventure', 'Fantasy']",False,131,8.3,1218630,58.0
tt0091251,https://www.imdb.com/title/tt0091251/,Come and See,Idi i smotri,movie,"After finding a rifle, a Belarusian teenager joins Soviet partisans in World War II and is swept into the harrowing realities of Nazi occupation.",https://m.media-amazon.com/images/M/MV5BNDlkZmVkZDAtZGFmMS00OWIzLWJkY2YtNWE5NjNhNjhiZGE3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDlkZmVkZDAtZGFmMS00OWIzLWJkY2YtNWE5NjNhNjhiZGE3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDlkZmVkZDAtZGFmMS00OWIzLWJkY2YtNWE5NjNhNjhiZGE3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDlkZmVkZDAtZGFmMS00OWIzLWJkY2YtNWE5NjNhNjhiZGE3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=UHaSQU-4wss,Not Rated,1985,,1985-09-03,"['Russian', 'Epic', 'Period Drama', 'Psychological Drama', 'Psychological Thriller', 'Survival', 'Tragedy', 'War Epic', 'Drama', 'Thriller']",['SUHH'],['https://okko.tv/movie/idi-i-smotri'],"['ru', 'be', 'de']",['Soviet Union'],"[{'id': 'co0114140', 'name': 'Belarusfilm'}, {'id': 'co0917448', 'name': 'Mosfilm'}]",,20929648.0,"['Drama', 'Thriller', 'War']",False,142,8.3,125248,
tt0180093,https://www.imdb.com/title/tt0180093/,Requiem for a Dream,Requiem for a Dream,movie,"Four Coney Island dreamers chase love, fame, and escape, but addiction and obsession begin to distort their hopes for a better life.",https://m.media-amazon.com/images/M/MV5BN2ZlMjIzZjctYzA2My00ZWYyLWI4ZjctMGI2NWYyNzFiZjAwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BN2ZlMjIzZjctYzA2My00ZWYyLWI4ZjctMGI2NWYyNzFiZjAwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2ZlMjIzZjctYzA2My00ZWYyLWI4ZjctMGI2NWYyNzFiZjAwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2ZlMjIzZjctYzA2My00ZWYyLWI4ZjctMGI2NWYyNzFiZjAwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=20YzUO_RLS0,NC-17,2000,,2000-12-15,"['Epic', 'Psychological Drama', 'Tragedy', 'Drama']",['US'],[],['en'],"['Coney Island, Brooklyn, New York City, New York, USA']","[{'id': 'co0014903', 'name': 'Artisan Entertainment'}, {'id': 'co0042682', 'name': 'Thousand Words'}, {'id': 'co0067219', 'name': 'Sibling Productions'}]",4500000.0,7391471.0,['Drama'],False,102,8.3,980635,71.0
tt0044741,https://www.imdb.com/title/tt0044741/,Ikiru,Ikiru,movie,"An aging Tokyo bureaucrat, shaken by a grave diagnosis, breaks from his hollow routine and searches for meaning, connection, and one worthwhile act.",https://m.media-amazon.com/images/M/MV5BMmZiNzExNmUtODU5YS00MDE1LWI0YTItMzVmNjM1ZTQ5NGVhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMmZiNzExNmUtODU5YS00MDE1LWI0YTItMzVmNjM1ZTQ5NGVhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMmZiNzExNmUtODU5YS00MDE1LWI0YTItMzVmNjM1ZTQ5NGVhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMmZiNzExNmUtODU5YS00MDE1LWI0YTItMzVmNjM1ZTQ5NGVhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=geKhyNerWM8,Not Rated,1952,,1956-03-25,"['Japanese', 'Psychological Drama', 'Tragedy', 'Drama']",['JP'],[],"['ja', 'la', 'en', 'fr']","['Tokyo, Japan']","[{'id': 'co0002219', 'name': 'Toho'}]",,112105.0,['Drama'],False,143,8.3,103315,92.0
tt1255953,https://www.imdb.com/title/tt1255953/,Incendies,Incendies,movie,Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.,https://m.media-amazon.com/images/M/MV5BYWFmMjdmNjctNzhhOC00ZmMzLTkwOGItMmVmZDU4MjE2MTYwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYWFmMjdmNjctNzhhOC00ZmMzLTkwOGItMmVmZDU4MjE2MTYwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYWFmMjdmNjctNzhhOC00ZmMzLTkwOGItMmVmZDU4MjE2MTYwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYWFmMjdmNjctNzhhOC00ZmMzLTkwOGItMmVmZDU4MjE2MTYwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=XJ69WnwvZhE,R,2010,,2011-04-22,"['French', 'Psychological Drama', 'Suspense Mystery', 'Drama', 'Mystery', 'War']","['CA', 'FR']","['https://tv.apple.com/movie/incendies/umc.cmc.50m1hz4sdb9os24oj0moqglut', 'http://www.facebook.com/IncendiesMovie']","['fr', 'ar', 'en']","['Amman, Jordan']","[{'id': 'co0089507', 'name': 'micro_scope'}, {'id': 'co0011118', 'name': 'TS Productions'}, {'id': 'co0246496', 'name': 'Phi Group'}]",6800000.0,6788782.0,"['Drama', 'Mystery', 'War']",False,131,8.3,256228,80.0
tt2106476,https://www.imdb.com/title/tt2106476/,The Hunt,Jagten,movie,"A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=0KwzEQPMppI,R,2012,,2012-11-14,"['Danish', 'Psychological Drama', 'Tragedy', 'Drama']","['DK', 'SE', 'BE', 'FR']","['http://www.magpictures.com/thehunt/', 'http://www.facebook.com/TheHuntFilm']","['da', 'en', 'pl']","['Høje Taastrup Kirke, Taastrup, Denmark']","[{'id': 'co0136662', 'name': 'Zentropa Entertainments'}, {'id': 'co0001935', 'name': 'Film i Väst'}, {'id': 'co0338571', 'name': 'Zentropa International Sweden'}]",20000000.0,15886373.0,['Drama'],False,115,8.3,414922,77.0
tt0338013,https://www.imdb.com/title/tt0338013/,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,movie,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories forever.",https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=yE-f1alkq9I,R,2004,,2004-03-19,"['Dark Romance', 'Epic', 'Psychological Drama', 'Romantic Epic', 'Sci-Fi Epic', 'Drama', 'Romance', 'Sci-Fi']",['US'],"['https://www.facebook.com/EternalSunshineMovie', 'https://www.uphe.com/movies/eternal-sunshine-of-the-spotless-mind']",['en'],"['Montauk, New York, USA']","[{'id': 'co0042399', 'name': 'Focus Features'}, {'id': 'co0017525', 'name': 'Anonymous Content'}, {'id': 'co0017713', 'name': 'This Is That Productions'}]",20000000.0,72944255.0,"['Drama', 'Romance', 'Sci-Fi']",False,108,8.3,1190603,89.0
tt0053604,https://www.imdb.com/title/tt0053604/,The Apartment,The Apartment,movie,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but office politics and his own romantic hopes complicate matters.",https://m.media-amazon.com/images/M/MV5BNDdhMzVhOWQtNDU2Mi00ZmZmLWJiZDMtY2QxMjhjY2Y1ZTI5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDdhMzVhOWQtNDU2Mi00ZmZmLWJiZDMtY2QxMjhjY2Y1ZTI5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDdhMzVhOWQtNDU2Mi00ZmZmLWJiZDMtY2QxMjhjY2Y1ZTI5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDdhMzVhOWQtNDU2Mi00ZmZmLWJiZDMtY2QxMjhjY2Y1ZTI5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=OcslkrBMLGc,Approved,1960,,1960-06-29,"['Dark Comedy', 'Farce', 'Feel-Good Romance', 'Holiday Comedy', 'Holiday Romance', 'Psychological Drama', 'Quirky Comedy', 'Romantic Comedy', 'Satire', 'Workplace Drama']",['US'],[],['en'],"['Majestic Theater, 247 West 44th Street, Manhattan, New York City, New York, USA']","[{'id': 'co0011112', 'name': 'The Mirisch Corporation'}]",3000000.0,18783770.0,"['Comedy', 'Drama', 'Romance']",False,125,8.3,221986,94.0
tt0056172,https://www.imdb.com/title/tt0056172/,Lawrence of Arabia,Lawrence of Arabia,movie,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",https://m.media-amazon.com/images/M/MV5BYjY0YTQ1OTAtYjEyNy00NTQ4LThlMTQtM2QwYTVhYWFhNjU5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjY0YTQ1OTAtYjEyNy00NTQ4LThlMTQtM2QwYTVhYWFhNjU5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjY0YTQ1OTAtYjEyNy00NTQ4LThlMTQtM2QwYTVhYWFhNjU5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjY0YTQ1OTAtYjEyNy00NTQ4LThlMTQtM2QwYTVhYWFhNjU5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=_AznzZAlwVA,Approved,1962,,1962-12-16,"['Adventure Epic', 'Desert Adventure', 'Epic', 'Tragedy', 'War Epic', 'Adventure', 'Biography', 'Drama', 'War']","['GB', 'US']",['https://www.facebook.com/LawrenceofArabia'],"['en', 'ar', 'tr']","['Wadi Rum, Jordan']","[{'id': 'co0103190', 'name': 'Horizon Pictures (II)'}]",15000000.0,46341756.0,"['Adventure', 'Biography', 'Drama']",False,227,8.3,344195,100.0
tt0113277,https://www.imdb.com/title/tt0113277/,Heat,Heat,movie,A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a verbal clue at their latest heist.,https://m.media-amazon.com/images/M/MV5BMTkxYjU1OTMtYWViZC00ZjAzLWI3MDktZGQ2N2VmMjVjNDRlXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTkxYjU1OTMtYWViZC00ZjAzLWI3MDktZGQ2N2VmMjVjNDRlXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTkxYjU1OTMtYWViZC00ZjAzLWI3MDktZGQ2N2VmMjVjNDRlXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTkxYjU1OTMtYWViZC00ZjAzLWI3MDktZGQ2N2VmMjVjNDRlXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=14oNcFxiVaQ,R,1995,,1995-12-15,"['Action Epic', 'Cop Drama', 'Epic', 'Gangster', 'Heist', 'Police Procedural', 'Psychological Drama', 'Action', 'Crime', 'Drama']",['US'],"['https://www.20thcenturystudios.com/movies/heat', 'https://www.facebook.com/HeatMovie/']","['en', 'es']","['1219 Dodds Circle, East Los Angeles, California, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0007127', 'name': 'New Regency Productions'}, {'id': 'co0035930', 'name': 'Forward Pass'}]",60000000.0,187436818.0,"['Action', 'Crime', 'Drama']",False,170,8.3,813355,76.0
tt0086250,https://www.imdb.com/title/tt0086250/,Scarface,Scarface,movie,"In the 1980s, a determined criminal-minded Cuban immigrant becomes the biggest drug smuggler in Miami, and is eventually undone by his own drug addiction.",https://m.media-amazon.com/images/M/MV5BNDUzYjY0NmUtMDM4OS00Y2Q5LWJiODYtNTk0ZTk0YjZhMTg1XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDUzYjY0NmUtMDM4OS00Y2Q5LWJiODYtNTk0ZTk0YjZhMTg1XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDUzYjY0NmUtMDM4OS00Y2Q5LWJiODYtNTk0ZTk0YjZhMTg1XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDUzYjY0NmUtMDM4OS00Y2Q5LWJiODYtNTk0ZTk0YjZhMTg1XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=QyM1mQHz_2U,R,1983,,1983-12-09,"['Drug Crime', 'Epic', 'Gangster', 'Crime', 'Drama']",['US'],['https://www.uphe.com/movies/scarface-1983'],"['en', 'es']","['485 West Matheson Drive, Key Biscayne, Florida, USA']","[{'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0056556', 'name': 'Martin Bregman Productions'}]",50000000.0,66443303.0,"['Crime', 'Drama']",False,170,8.3,1027530,65.0
tt0105236,https://www.imdb.com/title/tt0105236/,Reservoir Dogs,Reservoir Dogs,movie,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",https://m.media-amazon.com/images/M/MV5BMmMzYjg4NDctYWY0Mi00OGViLWIzMTMtYWNlZGY5ZDJmYjk3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMmMzYjg4NDctYWY0Mi00OGViLWIzMTMtYWNlZGY5ZDJmYjk3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMmMzYjg4NDctYWY0Mi00OGViLWIzMTMtYWNlZGY5ZDJmYjk3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMmMzYjg4NDctYWY0Mi00OGViLWIzMTMtYWNlZGY5ZDJmYjk3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=2KLZ4fSXtgI,R,1992,,1992-09-02,"['Dark Comedy', 'Gangster', 'Heist', 'Psychological Thriller', 'Crime', 'Thriller']",['US'],['http://www.facebook.com/ReservoirDogsMovie'],['en'],"['5860 North Figueroa Street, Highland Park, Los Angeles, California, USA']","[{'id': 'co0049954', 'name': 'Live Entertainment'}, {'id': 'co0112857', 'name': 'Dog Eat Dog Productions Inc.'}, {'id': 'co0019267', 'name': 'A Band Apart'}]",1200000.0,2942225.0,"['Crime', 'Thriller']",False,99,8.2,1177043,81.0
